key,base_cer,dom_cer,delta,has_digit,ref,base_hyp,dom_hyp
AIHub_LowQualityPhoneVoice_valid__10902,23.18840579710145,1.4492753623188406,-21.73913043478261,False,네 네 그렇게 준비해 주시고 혹시라도 자동차세가 체납되어 있거나 과태료 건이 이렇게 압류가 있으면 이전이 안 되기 때문에 예,네 네 그렇게 지내주시고 시라도 자동차 시대가 체납해여 있거나 과태료권이 압류가 있으면 이전이 안 되기 때문에 예,네 네 그렇게 준비해 주시고 혹시라도 자동차세대가 체납되어 있거나 과태료 건이 이렇게 압류가 있으면 이전이 안 되기 때문에 예
AIHub_LowQualityPhoneVoice_valid__10910,68.42105263157895,0.0,-68.42105263157895,False,네 혹시 더 궁금하신 점 있으십니까,너 역시도 공부만 해도 좋겠습니까,네 혹시 더 궁금하신 점 있으십니까
AIHub_LowQualityPhoneVoice_valid__10920,36.36363636363637,0.0,-36.36363636363637,False,아 네 선생님 잠시만 기다려 주시겠습니까,아 네 선생님 잠시만 기다리죠 이게 맞나요,아 네 선생님 잠시만 기다려 주시겠습니까
AIHub_LowQualityPhoneVoice_valid__10932,25.0,0.0,-25.0,False,아 네 혹시 실례지만 성함은 어떻게 되실까요,아 네 혹시 시리즈가 성함은 어떻게 됐을까요,아 네 혹시 실례지만 성함은 어떻게 되실까요
AIHub_LowQualityPhoneVoice_valid__10938,11.11111111111111,0.0,-11.11111111111111,False,네 선생님 교통과라고 하시면 혹시 주정차 단속하는 부서 찾으시나요,네 선생님 교통과라고 하시네 혹시 주장과 단속하는 부사 찾으시나요,네 선생님 교통과라고 하시면 혹시 주정차 단속하는 부서 찾으시나요
AIHub_LowQualityPhoneVoice_valid__10947,100.0,60.0,-40.0,False,삼포가는 거요 삼포,빵포만 한다고 해 빵터,삼 포만 하고요 삼 포
AIHub_LowQualityPhoneVoice_valid__10953,20.51282051282051,5.128205128205128,-15.384615384615383,False,제가 한번 예 경로 한번 확인해 드리겠습니다 잠시만 기다려 주시겠습니까,내가 한번 예 경로 한번 확인해 드리겠다 잠시만 기다려 드리겠다,제가 한번 예 경로 한번 확인해 보겠습니다 잠시만 기다려 주시겠습니까
AIHub_LowQualityPhoneVoice_valid__10963,40.74074074074074,33.33333333333333,-7.407407407407412,False,아 아니 나 이거 나 거기 창원 지리를 잘 몰라서,아 아 나 이거 나 너무 짱마 짐을 난 놀아서,아 아니다 이거 나 로그 창업시키기 잘 몰라서
AIHub_LowQualityPhoneVoice_valid__10965,34.61538461538461,7.6923076923076925,-26.92307692307692,False,그거 좀 그거 저 문자를 좀 보내 줄 수 없어요,그거 좀 그거 좀 문자를 좀 보내줬습니다,그거 좀 그거 좀 문자를 좀 보내줄 수 없어요
AIHub_LowQualityPhoneVoice_valid__10968,10.891089108910892,5.9405940594059405,-4.950495049504951,False,아 네 네 정리해서 그럼 발송해 놓겠습니다 선생님 그리고 정말 죄송하게도 제가 조금 전에 말씀을 잘 못 드려서요 터미널은 바로 앞에 있는 정류소에서 타셔야 됩니다 건너가시면 안 되고,아 네 네 정리해서 그럼 발성해보겠습니다 선생님 그리고 정말 죄송하기도 제가 조금 전에 말씀을 잘못 드려요 터미널 바로 앞에 있는 정리소에서 파셔야 됩니다 건너가시면 안 돼요,아 네네 정리해서 그럼 발송해 놓겠습니다 선생님 그리고 정말 죄송하게도 제가 조금 전에 말씀을 잘못 드려서요 터미널 바로 앞에 있는 정리소에서 타셔야 됩니다 건너가시면 안 돼요
AIHub_LowQualityPhoneVoice_valid__10970,82.35294117647058,11.76470588235294,-70.58823529411764,False,거꾸로 가도 바로만 가면 되니까,음 꺼 꼬로 가든 바로 반 가믄 백 육대야,음 거꾸로 가도 바로만 가면 되니까
AIHub_LowQualityPhoneVoice_valid__10977,42.30769230769231,11.538461538461538,-30.769230769230766,False,아 네 감사합니다 좋은 하루 되십시오 알겠습니다,아 네 감사합니다 조회나를 드십시오 네 감사합니다,아 네 감사합니다 좋은 하루 되십시오 감사합니다
AIHub_LowQualityPhoneVoice_valid__10982,41.46341463414634,12.195121951219512,-29.268292682926827,False,아 처음 할 때요 만약에 설정을 하게 되면은 서 서류가 어떤 게 필요한가요,저는 소류가 필요할게요 네 만약에 세척을 하게 되면은 네 소 소류가 어떤 게 필요한가요,음 처음 할게요 만약에 설정을 하게 되면은 서류가 어떤 게 필요한가요
AIHub_LowQualityPhoneVoice_valid__10983,10.0,0.0,-10.0,False,네 선생님 그러면 지금 공동 명의 하시는 분이 모두 방문을 하시는 거세요,네 선생님 그러면 지금 공동장애하시는 분이 모두 방문을 하시는 거세요,네 선생님 그러면 지금 공동 명의 하시는 분이 모두 방문을 하시는 거세요
AIHub_LowQualityPhoneVoice_valid__10991,28.37837837837838,5.405405405405405,-22.972972972972975,False,선생님 지금 이 개인 단독 기존에 소유하신 분을 에이 라고 쳤을 때요 이 에이가 포함이 되어서 에이 비 씨로 공동 명의가 되는 건가요,사장님 지금 이 개인단독 기존의 솔로 하신 분을 a라고 뒀을 때요 이 a가 포함이 되어서 lbc로 공동양의가 되는 건가요,선생님 지금 이 개인 단독 기존에 소유하신 분을 에이라고 적을 때요 이 에이가 포함이 되어서 엘 비 씨로 공동 명의가 되는 건가요
AIHub_LowQualityPhoneVoice_valid__11013,9.803921568627452,0.0,-9.803921568627452,False,그리고 평일 오후 여섯 시까지 업무이기 때문에 창원 운동장 내에 있는 차량 등록과 쪽으로 평일 오후 다섯 시 삼십 분 전까지는 조금 여유 있게 내방하셔서 이전 등록 부탁을 드리겠습니다,그리고 평일 오후 여섯 시까지 업무이기 때문에 창원 운동장 내여 있는 사람 등록과 쪽으로 평일 오후 다섯 시 삼십 분 전까지는 조금 여유롭게 내방하셔서 이건 좀 부탁드리겠습니다,그리고 평일 오후 여섯 시까지 업무이기 때문에 창원 운동장 내에 있는 차량 등록과 쪽으로 평일 오후 다섯 시 삼십 분 전까지는 조금 여유 있게 내방하셔서 이전 등록 부탁을 드리겠습니다
AIHub_LowQualityPhoneVoice_valid__11029,50.0,0.0,-50.0,False,일 아 엘피지인데요 엘피지,일 아 lpg인데 lpg,일 아 엘피지인데요 엘피지
AIHub_LowQualityPhoneVoice_valid__11051,12.0,0.0,-12.0,False,이건 차가 이제 폐기 처분할 때가 다 됐는데 이거를 이제 자꾸 폐기 처분하라니까 우리 애가,이건 차가 인제 폐기 측은할 때가 다 됐는데 이거를 인제 자꾸 폐기 측은하라니까 우리 애가,이건 차가 이제 폐기 처분할 때가 다 됐는데 이거를 이제 자꾸 폐기 처분하라니까 우리 애가
AIHub_LowQualityPhoneVoice_valid__11057,12.0,4.0,-8.0,False,그럼 가족 가족 보험 그대로 쓰면은 괜찮습니까,그럼 가서 가서 보면 그대로 쓰면은 괜찮습니까,그럼 가족 가족보험 그대로 쓰면은 괜찮습니까
AIHub_LowQualityPhoneVoice_valid__11059,15.714285714285714,4.285714285714286,-11.428571428571427,False,상속받으시는 아드님 명의로 책임보험이 가입된 것이 아니라면 보험사 쪽으로 아드님 명의로 책임보험 가입 변경을 해 주셔야 되세요,상속 받으시는 아들은 명의로 책임 보험이 가입된 것이 아니라며 보험사 쪽으로 아들은 명의로 책임 보험 가입 병정을 해주셔야 되세요,상속받으시는 아드님 명의로 책임 보험이 가입된 것이 아니라면 보험사 쪽으로 아드님 명의로 책임 보험 가입 변경을 해주셔야 되세요
AIHub_LowQualityPhoneVoice_valid__11080,32.432432432432435,5.405405405405405,-27.02702702702703,False,상속받으려면 아까 도장이 뭐 그 다른 애들 도장이 다 필요하다면서예,상소가 될래나 아까 도장이 뭐 그 다른 애들 도장이 닥치를 하라면서요,상속 받을려면 아까 도장이 뭐 그 다른 애들 도장이 다 필요하다면서예
AIHub_LowQualityPhoneVoice_valid__11092,42.22222222222222,0.0,-42.22222222222222,False,포기하시는 분이 있지 않습니까 그분들의 도장이 마련되어 있는 상속 협의서와 신분증,포기하시는 분이 있지 않습니까 그분들의 도장이 마림되어 있는 산소 협의사와 신분증 수준의 신호 등을 포기한다,포기하시는 분이 있지 않습니까 그분들의 도장이 마련되어 있는 상속 협의서와 신분증
AIHub_LowQualityPhoneVoice_valid__11107,145.45454545454547,9.090909090909092,-136.36363636363637,False,무엇을 도와 드릴까요,너 없을 때 아직 메이트 아닌가 봐,무엇을 도와드릴까요
AIHub_LowQualityPhoneVoice_valid__11126,52.63157894736842,5.263157894736842,-47.368421052631575,False,안녕하세요 창원시 민원콜센터 상담사,안녕하세요 청신 러쿠센터 성남 대,안녕하세요 창원시 민원 콜센터 상담사
AIHub_LowQualityPhoneVoice_valid__11132,88.88888888888889,11.11111111111111,-77.77777777777777,False,예 말씀해 보이소,예 마지막에 뭐 있어,예예 말씀해 보이소
AIHub_LowQualityPhoneVoice_valid__11136,87.5,125.0,37.5,False,예 공영 주차장,예,예 고객님 좀 기다려주세요
AIHub_LowQualityPhoneVoice_valid__11149,116.66666666666667,66.66666666666666,-50.000000000000014,False,공영주차장에,뭐 먹는 주차장에 뭐,봉림도 주차장에
AIHub_LowQualityPhoneVoice_valid__11162,50.0,0.0,-50.0,False,네 경유차 주차 공간 말씀이십니까,데 경기차 기사 공무원 말씀 드�십니까,네 경유차 주차 공간 말씀이십니까
AIHub_LowQualityPhoneVoice_valid__11178,15.0,13.333333333333334,-1.666666666666666,False,근처에 주차장이 화물 차량 들어가는 주차장도 없고 그 주변에는 딱히 큰 차량을 주차할 수 있는 공간이 없는데,김철이 주차장이 화물차량 들어가는 주차장도 없고 그 주변에는 큰 빡기 큰 차량을 주차할 수 있는 공간이 없는데요,천천히 주차장이 화물 차량 들어가는 주차장도 없고 그 주변에는 큰 빢에 큰 차량을 주차할 수 있는 공간이 없는데요
AIHub_LowQualityPhoneVoice_valid__11180,20.238095238095237,5.952380952380952,-14.285714285714285,False,선생님 오래 기다려주셔서 감사합니다 지금 네 교통과에 문의를 해봤는데 어 지금 그 근처에는 화물 차량이 들어갈 수 있는 주차 공간이 따로 없다고 합니다,선생님 오래 기다려 주셔서 감사합니다 지그 이게 격세기 참가에 문의를 해봤는데 어 그 그 근처에는 화물차량이 들어갈 수 있는 주차가 온갖 따로 없다고 합니다,선생님 오래 기다려 주셔서 감사합니다 지금 예 경제교통과에 문의를 해봤는데 어 지금 그 근처에는 화물 차량에 들어갈 수 있는 주차 공간이 따로 없다고 합니다
AIHub_LowQualityPhoneVoice_valid__11186,44.0,24.0,-20.0,False,네 저기 시외 터미널 관리는 어디 어디서 해요,아 예 저기 합정동시에 투명을 갈리는 어디 어디서 해요,아 네 저기 합정동시 터미널 관리는 어디 어디서 해요
AIHub_LowQualityPhoneVoice_valid__11193,31.03448275862069,13.793103448275861,-17.24137931034483,False,뭐 개인이 하는 거라고 이거는 그렇게 이야기를 하는데,아 뭐 괜히 하는 거라고 이거는 그렇게 야외하는데,과목이 하는 거라고 이거는 그렇게 이야기를 하는데
AIHub_LowQualityPhoneVoice_valid__11199,21.21212121212121,15.151515151515152,-6.060606060606059,False,아니요 거 시청 담당자한테 그 전화번호 내한테 좀 알려주세요,아니요 또 시청 담당자한테 그 전화번호 내한테도 예 알겠습니다,아니요 그 시청 담당자한테 이 그 전화번호 내한테 좀 예 알려주세요
AIHub_LowQualityPhoneVoice_valid__11219,11.627906976744185,11.627906976744185,0.0,False,네 밑으로 내리게 되면 희망의 새 시대 민원 소통 창원이라는 글귀 확인되실까요,네 밑으로 내리게 되면 희망의 세 시 대 민원세총 창원이라는 글귀 확인되실까요,네 밑으로 내리게 되면 희망을 세시되 민원소통 창원이라는 글귀 확인되실까요
AIHub_LowQualityPhoneVoice_valid__11223,23.333333333333332,11.666666666666666,-11.666666666666666,False,아 네 선생님 그러면은 이렇게 네모난 박스들이 많이 있는데 그중에서 주황색 네모 박스 확인되실까요 각종 알림,아 네 아 네 그러면은 이케 네모나 박스들이 많이 있는데 그중에서 주황색 네모 박스 확인됐을 바에요 각종,아 네 선생님 그러면은 이게 네모난 박스들이 많이 있는데 그중에서 주황색 네모박스 확인됐을까요 각종 아니면
AIHub_LowQualityPhoneVoice_valid__11224,0.0,0.0,0.0,False,예 각종 문자 알림 서비스 예 있습니다 각종 문 문자 신청,예 각종 문자 알림 서비스 예 있습니다 각종 문 문자 신청,예 각종 문자 알림 서비스 예 있습니다 각종 문 문자 신청
AIHub_LowQualityPhoneVoice_valid__11254,14.285714285714285,0.0,-14.285714285714285,False,자동차 매도용,자동차 매도형,자동차 매도용
AIHub_LowQualityPhoneVoice_valid__11257,5.405405405405405,0.0,-5.405405405405405,False,네 그리고 도장 날인된 양도 증명서도 함께 지참을 해주셔야 되는데요,네 그리고 고장 날인된 양도 증명서도 함께 지담을 해주셔야 되는데요,네 그리고 도장 날인된 양도 증명서도 함께 지참을 해주셔야 되는데요
AIHub_LowQualityPhoneVoice_valid__11285,48.275862068965516,6.896551724137931,-41.37931034482759,False,아니 그러면은 사업자 등록증 사본하고 등기부 등본하고,아니 그러면은 압도 돈 좀 사고는 하고 긍기 부통분하고,아니 그러면은 사업자 등록증 사본하고 경기 부 등본하고
AIHub_LowQualityPhoneVoice_valid__11288,19.35483870967742,4.301075268817205,-15.053763440860216,False,그니까 이제 위임장이라고 따로 서식이 있고 여기에 인감 도장을 찍어 주시고 플러스로 인감 증명서를 지참을 하시고요 그리고 더 추가로 여기에 이제 그 법인 인감 증명서랑,그니까 이제 미인장이라고 따른 서식이 있고 여기 인간보장을 찍어주시고 플러스를 인간진명사를 지참을 하시구요 그리고 더 추가로 여기에 이제 그 법인인간진명서랑,그니까 이제 위임장이라고 따로 서식이 있고 여기 인감 도장을 찍어주시고 플러스를 인감 증명서를 지참을 하시구요 그리고 더 추가로 여기에 이제 그 법인 인감 증명서랑
AIHub_LowQualityPhoneVoice_valid__11331,25.0,0.0,-25.0,False,여기 웅천고등학교 앞에,여기 웅청호동학교 앞에,여기 웅천고등학교 앞에
AIHub_LowQualityPhoneVoice_valid__11343,60.0,50.0,-10.0,False,예 꼭지 마트 예 새로 생겼거든 예예,예 꽃이 맞다 예 예 예,예 꼭 좀 왔더 예 새로 새게 있었다 예예
AIHub_LowQualityPhoneVoice_valid__11356,6.097560975609756,3.6585365853658534,-2.439024390243903,False,아 그렇습니까 그 반지동 오십 육 다시 오 번지 옆에 주차장이 하나 지어지고 있는데 그 차를 대는 방향이 선생님의 뒤쪽으로 되어 있다는 말씀이십니까,아 그렇군까 그 반지도 오십 육 다시 오 번지 옆에 주차장이 하나 지어지고 있는데 그 차를 대는 방향이 사장님의 뒤쪽으로 되어 있다는 말씀이십니까,어 그렇습니까 그 반지동 오십 육 다시 오 번지 옆에 주차장이 하나 지어지고 있는데 그 차를 대는 방향이 선생님의 집 쪽으로 되어 있다는 말씀이십니까
AIHub_LowQualityPhoneVoice_valid__11364,52.38095238095239,0.0,-52.38095238095239,False,안녕하십니까 창원시 민원 콜센터 상담사,아주하십니까 상호 신비는 콜상담 상담부,안녕하십니까 창원시 민원 콜센터 상담사
AIHub_LowQualityPhoneVoice_valid__11367,13.793103448275861,3.4482758620689653,-10.344827586206897,False,오십 육 다시 오 번지에 사시는 집주인분께서 전화를 주셨고요 예 그쪽에 이제 주차장이 공사가 되고 있는데,오십 육 다시 오 번 뒤에 사진을 집주인 분께서 전화를 주셨구요 그쪽에 이제 주차장이 공사가 되고 있는데,오십 육 다시 오 번지에 사시는 집주인분께서 전화를 주셨고요 그쪽에 이제 주차장이 공사가 되고 있는데
AIHub_LowQualityPhoneVoice_valid__11369,60.86956521739131,4.3478260869565215,-56.52173913043479,False,아 일단 담당자분 안 계신데 연결해 주세요,아 일단 문현지 담당자부당 계신데 열정이,아 일단은 담당자분 안 계신데 연결해 주세요
AIHub_LowQualityPhoneVoice_valid__11389,20.43010752688172,2.1505376344086025,-18.279569892473116,False,제가 이 진해 차량 등록 사업소에서 업무가 가능하다고 하면 담당자로 바로 연결을 도와드리고요 아니라고 안 된다고 하시면 제가 다시 받겠습니다 잠시만 기다려 주시겠습니까,제가 육티베이 차량전 부터업소에서 업무가 감영하다고 하며 전당자로 바로 연결을 도와주시구요 아니라고 안 된다고 해서 제가 다시 받겠습니다 잠시만 기다려 주시겠습니까,제가 이 진해 차량 등록 사업소에서 업무가 가능하다고 하면 담당자로 바로 연결을 도와드리구요 아니라고 안된다고 하시면 제가 다시 받겠습니다 잠시만 기다려 주시겠습니까
AIHub_LowQualityPhoneVoice_valid__11393,34.78260869565217,0.0,-34.78260869565217,False,아니면 주소지는 사용 본거지 하셔야 되는데,아니면 주석이는 다양한 방법이 하셔야 되는데,아니면 주소지는 사용 본거지 하셔야 되는데
AIHub_LowQualityPhoneVoice_valid__11438,23.52941176470588,5.88235294117647,-17.64705882352941,False,꼭 둘 다 오실 필요는 없는데요,꼭 둘 다 고칠 필요는 없는데 야,꼭 둘 다 보실 필요는 없는데요
AIHub_LowQualityPhoneVoice_valid__11439,8.695652173913043,8.695652173913043,0.0,False,그 방문하실 분에 따라서 서류가 달라집니다,그 방포사실 분에 따라서 서류가 달라집니다,그 반품하실 분에 따라서 서류가 달라집니다
AIHub_LowQualityPhoneVoice_valid__11443,44.44444444444444,22.22222222222222,-22.22222222222222,False,네네 인감 증명서요 매도용 자동차,예내 인간증명사와 매도예대 자동차,네 네 인감증명서요 매도용 네 자동차
AIHub_LowQualityPhoneVoice_valid__11450,18.181818181818183,0.0,-18.181818181818183,False,양도 증명서에 도장 날인되어 있어야 되는데요 이 도장은 막도장이어도 상관없습니다,이 양또 진명서에 도장날인 되어 있어야 되는데요 이 도장을 막 도장이어도 상관없습니다,양도 증명서에 도장 날인되어 있어야 되는데요 이 도장은 막도장이어도 상관없습니다
AIHub_LowQualityPhoneVoice_valid__11455,77.77777777777779,0.0,-77.77777777777779,False,네 자동차 등록증,어 잘 끊겨,네 자동차 등록증
AIHub_LowQualityPhoneVoice_valid__11461,46.42857142857143,10.714285714285714,-35.714285714285715,False,네 창원은 종합운동장 쪽에 차등록 사업소가 있습니다,예 상온이 종합운동장 쪽에 다녀서 합쳐가십니다,네 창원은 종합운동장 쪽에 창업 사업소가 있습니다
AIHub_LowQualityPhoneVoice_valid__11469,23.52941176470588,23.52941176470588,0.0,False,네네네 제삼자가 했을 경우에는요,네 네 네 제 삼자가 했을 경우에는,네 네 네 제 상자가 했을 경우에는요
AIHub_LowQualityPhoneVoice_valid__11471,0.0,0.0,0.0,False,본인 신분증,본인 신분증,본인 신분증
AIHub_LowQualityPhoneVoice_valid__11478,21.25,7.5,-13.75,False,네 그리고 제삼자가 오실 때는 아까 말씀드린 양도인 서류 있지 않습니까 인감이랑요 그거랑 합쳐져서 추가적으로 양수인의 서류를 제출하시면 되십니다,네 그리고 대선자고실 땐 아까 말씀드린 양도인 서류 있었으니까 인강이랑요 네 네 그거랑 합쳐져서 추가적으로 양수인의 서류를 제천하시면 되십니다,네 그리고 대상자 보실 때는 아까 말씀드린 양도인 서류 있지 않습니까 인감이랑요 그거랑 합쳐져서 추가적으로 양수인의 서류를 지참하시면 되십니다
AIHub_LowQualityPhoneVoice_valid__11486,37.142857142857146,5.714285714285714,-31.42857142857143,False,죄송합니다 선생님 오토바이 사용 등록은 구청에선 업무가 어렵고요,대사님 여러분이 오토바이 사용분목은 구청에선 업무가 어렵구요,죄송합니다 선생님 오토바이 사용 등록은 구청에서는 업무가 어렵고요
AIHub_LowQualityPhoneVoice_valid__11492,32.95454545454545,3.4090909090909087,-29.545454545454543,False,창원시 관내에 거주하고 계시다면 아무 동이라든지 관계없으시거든요 꼭 대산면 아니시더라도 관계 없으신데요 혹시 실례지만 지금 하포구 어느 동 쪽에 있으신 건가요,평소 관례 거주하고 계시다면 아무 의견이나 뭔지 관계 없으시거든요 꼭 네삼날 안 계시더라도 관례 없으신대요 혹시 실례티만 지금 합보고 어느 정도 계시신 건가요,창원시 관내 거주하고 계시다면 아무 동이라든지 관계없으시거든요 꼭 대산면 아니시더라도 관계없으신데요 혹시 실례지만 지금 합포구 어느 동 쪽에 있으신 건가요
AIHub_LowQualityPhoneVoice_valid__11494,19.090909090909093,2.727272727272727,-16.363636363636367,False,네 기다려 주셔서 감사합니다 죄송합니다 현재 담당자 통화 중으로 연결이 이 쪼금 지연이 되고 있습니다 불편하시겠지만 확인하시고 방문하실 수 있도록 직통 번호 안내 도와드릴 텐데 메모 가능하시겠습니까,우리 기다리 지어서 감사합니다 죄송한데 현재 담당과 토하중으로 연결이 조금 지연이 되고 있습니다 불편하시겠지만 확인하시고 당분하실 수 있도록 집중 번호 안으로 도와드릴 텐데 메모 가능하시겠습니까,네 기다려 주셔서 감사합니다 죄송합니다 현재 담당자 통화 중으로 연결이 조금 지연이 되고 있습니다 불편하시겠지만 확인하시고 방문하실 수 있도록 직통 번호 안내 도와드릴 텐데 메모 가능하시겠습니까
AIHub_LowQualityPhoneVoice_valid__11510,33.33333333333333,0.0,-33.33333333333333,False,직통 번호 안내 도와드릴까요,좋던 번호 안 내러 도와 드릴까요,직통 번호 안내 도와드릴까요
AIHub_LowQualityPhoneVoice_valid__11519,11.11111111111111,7.4074074074074066,-3.703703703703704,False,나오거든요 그 무슨 다리 하나 다리 하나 나오고요,나오거든요 그럼 다리 하나 다리 하나 나오고요,나오거든요 그 음 다리 하나 다리 하나 나오고요
AIHub_LowQualityPhoneVoice_valid__11526,27.586206896551722,13.793103448275861,-13.793103448275861,False,늘 거기 서 있네요 아침마다 그래 그 차를 뭐 이렇게,요 요 요 거기서 잉대요 아침마다 그래 그 차를 뭐 이렇게,으흐흐 거기서 있네요 아침마다 그래 그 차를 뭐 이렇게
AIHub_LowQualityPhoneVoice_valid__11533,31.818181818181817,31.818181818181817,0.0,False,말씀하시는 위치가 금 다리를 건너기 전에,치마 시즌 위치 보면 다리를 건너기 전에,심하신 곳 위치가 그럼 다리를 건너기 전에
AIHub_LowQualityPhoneVoice_valid__11545,38.095238095238095,4.761904761904762,-33.333333333333336,False,고거만 단속만 한 번 하면 돼 그 제가,뭐 단정 말한다 하면 돼 그 제가,고만 단속만 한 번 하면 돼 그 제가
AIHub_LowQualityPhoneVoice_valid__11555,49.35064935064935,28.57142857142857,-20.77922077922078,False,저 저기 지 진해서 창원 아 마산과 진해까지 왔다 갔다 하는 거 차 차 남바를 좀 알고 싶은 번호를 좀 알고 싶은데 그 어디 그 부서가 에,그 그 사람들 그 저 친 친해 그 자원 아 마상과 친해까지 갔다 왔다는 거 자 전남방에서 말하고 싶 물어도 말하고 싶은데 그 어디 그 부시가 에,그 지난번 저 저 진해 저 창원 아 마산가 진해까지 갔다 왔다는 거 차 차 남발 좀 알고 싶 문을 좀 알고 싶은데 그 어디 그 부주가 예
AIHub_LowQualityPhoneVoice_valid__11574,13.333333333333334,16.666666666666664,3.3333333333333304,False,네 제일 빨리 제일 빨리 가는 버스는 팔백 육십 이구요,제 제일 뻘 제일 빨리 가는 버스는 팔백 육십 번이구요,네 제일 제일 빨리 가는 버스는 팔백 육십 번 이구요
AIHub_LowQualityPhoneVoice_valid__11591,75.0,50.0,-25.0,False,아 이거는 한 한 번에 가고 다른 거 환승해야 되고,나 여행을 안 안 보내고 나는 아,아 여기는 한 번에 가고 나는 한 번에 하여튼 해야 되고
AIHub_LowQualityPhoneVoice_valid__11602,114.28571428571428,200.0,85.71428571428572,False,사 번은 뭐여,얘기를 뺏긴 바다는,예 그래 백 일 구 사 번은요
AIHub_LowQualityPhoneVoice_valid__11604,83.33333333333334,16.666666666666664,-66.66666666666669,False,녹수 아파트,럽서아빠들,녹쏘 아파트
AIHub_LowQualityPhoneVoice_valid__11627,819.9999999999999,34.285714285714285,-785.7142857142856,False,애살이가 좀 있는데 하여튼 옛날에는 아주 많았어요 지나가는 차가,그리고 이 시절에 이후부터는 이후부터는 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저 그저,매달에 그 좀 있는데 하여튼 옛날에는 아주 많이 했어요 진해 가던 차가
AIHub_LowQualityPhoneVoice_valid__11653,76.92307692307693,7.6923076923076925,-69.23076923076924,False,북면 저기 북면사무소에서,독무한 저기 독무한 다모설에서,북면 저기 북면 사무소에서
AIHub_LowQualityPhoneVoice_valid__11660,8.823529411764707,5.88235294117647,-2.9411764705882364,False,네 전체적으로 이렇게 다 온천까지 다 해달라는 말씀이신 건가요,이 전체적으로 이렇게 해서 온천까지 다 해달라는 말씀이신 건가요,네 전체적으로 이렇게 해서 온천까지 다 해달라는 말씀이신 건가요
AIHub_LowQualityPhoneVoice_valid__11664,61.111111111111114,38.88888888888889,-22.22222222222222,False,하셔야 돼요 이거는 안 됩니다 예,살찌야 돼 이거는 안 되는 소린 아니야,탈세해야 돼요 이거는 안 된다 해야
AIHub_LowQualityPhoneVoice_valid__11666,22.22222222222222,0.0,-22.22222222222222,False,아 네 그럼 제가,아 네 명 제가,아 네 그럼 제가
AIHub_LowQualityPhoneVoice_valid__11669,20.833333333333336,1.3888888888888888,-19.444444444444446,False,네 제가 부서 쪽으로 이 내용 바로 접수하도록 할 텐데요 내용 확인 차 선생님께 연락이 갈 수도 있습니다 연락처가 어떻게 되실까요,네 제가 여러 쪽으로 이 내용 바로 다 같이 하도록 할 텐데요 내용 확신처에선 연락이 잘 수도 있습니다 연락처가 어떻게 되실까요,네 제가 부서 쪽으로 이 내용 바로 접수하도록 할 텐데요 내용 확인 차 선생님 연락이 갈 수도 있습니다 연락처가 어떻게 되실까요
AIHub_LowQualityPhoneVoice_valid__11681,35.13513513513514,13.513513513513514,-21.62162162162162,False,네 확인해 볼텐데요 특별교통수단이라고 하시면 장애인 콜택시 교통약자,네 확인해 볼 수 있다면 특정 기통수단이라고 하시면 장애인 꼴 도시 교통약,네 확인해 볼 텐데요 그 특별 교통 수단이라고 하시면 장애인 콜택시 교통약자
AIHub_LowQualityPhoneVoice_valid__11694,24.324324324324326,13.513513513513514,-10.810810810810812,False,고 제가 한 번 이야기를 더 들어볼려고 일단 다른 건 문제가 아니고,오 제가 한번 이야기해서 들어보려고 일단 다른 건 원장 아니고,고 제가 한번 이야기해서 들어볼려고 일단 다른 건 언제가 아니고
AIHub_LowQualityPhoneVoice_valid__11697,7.5,12.5,5.0,False,부분에 대해서 시청에서는 뭐 정책이나 예산에 대해서만 업무를 보고 있고요,요번에 대해서 시장에서는 뭐 정책이나 예산에 대해서만 업무를 보고 있고요,부분에 대해서 시청에서는 뭐 정책이나 예산을 낼 계에서만 업무를 보고 있고요
AIHub_LowQualityPhoneVoice_valid__11707,61.53846153846154,53.84615384615385,-7.692307692307693,False,여서 마찬가지로 자기들은 차만 배차만 할 뿐이지,그래서 마찬가지 다닐려면 차원 차원에,버스 마찬가지 차량이라는 차만 차가 날라오는지
AIHub_LowQualityPhoneVoice_valid__11712,25.0,4.166666666666666,-20.833333333333336,False,아니 번호판을 그 자동차 검사 받으러 갔는데,아니 번호판을 그 삼수야 금 사받으러 갔는데,아니 번호판을 그 자동차 검사받으러 갔는데
AIHub_LowQualityPhoneVoice_valid__11718,50.0,25.0,-25.0,False,합포구청 지하 일 층에 위치하고 있고,야 일 등 엔치하고 있고,효통 오성 지하 일 층에 위치하고 있고
